,d,d_rock,diff_settle l/s,diff_settle s/l,settlement [mm],station,x-sect_x,x-sect_y,x_station,y_station
1,35.3,10.4,15294.226561068012,6.538414976443039e-05,-0.8232135094278149,108+150,2614329.6103969472,1267183.192396144,2614351,1267211
2,35.3,10.4,11033.202435691415,9.063551637238977e-05,-1.2763910912897638,108+150,2614332.713911669,1267187.1126252662,2614351,1267211
3,35.3,10.4,8718.032835404027,0.00011470477559329543,-1.8499149692562409,108+150,2614335.817426391,1267191.0328543885,2614351,1267211
4,35.3,10.4,7618.589339370455,0.00013125789505838266,-2.506204444548154,108+150,2614338.9209411126,1267194.9530835107,2614351,1267211
5,35.3,10.4,7489.696043662942,0.00013351676679137112,-3.1737882785050098,108+150,2614342.0244558346,1267198.8733126333,2614351,1267211
6,35.3,10.4,8573.859444135833,0.00011663358916898956,-3.7569562243499575,108+150,2614345.1279705563,1267202.7935417555,2614351,1267211
7,35.3,10.4,12495.337416262075,8.00298516707959e-05,-4.157105482703937,108+150,2614348.2314852783,1267206.7137708778,2614351,1267211
8,35.3,10.4,35053.44608422318,2.852786563687041e-05,-4.299744810888289,108+150,2614351.335,1267210.634,2614351,1267211
9,35.3,10.4,35053.44608422318,2.852786563687041e-05,-4.157105482703937,108+150,2614354.4385147216,1267214.5542291224,2614351,1267211
10,35.3,10.4,12495.337416262075,8.00298516707959e-05,-3.7569562243499575,108+150,2614357.5420294437,1267218.4744582446,2614351,1267211
11,35.3,10.4,8573.859444135833,0.00011663358916898956,-3.1737882785050098,108+150,2614360.6455441653,1267222.394687367,2614351,1267211
12,35.3,10.4,7489.696043662942,0.00013351676679137112,-2.506204444548154,108+150,2614363.7490588874,1267226.3149164894,2614351,1267211
13,35.3,10.4,7618.589339370455,0.00013125789505838266,-1.8499149692562409,108+150,2614366.852573609,1267230.2351456117,2614351,1267211
14,35.3,10.4,8718.032835404027,0.00011470477559329543,-1.2763910912897638,108+150,2614369.956088331,1267234.155374734,2614351,1267211
15,35.3,10.4,11033.202435691415,9.063551637238977e-05,-0.8232135094278149,108+150,2614373.0596030527,1267238.0756038562,2614351,1267211
16,35.3,10.4,15294.226561068012,6.538414976443039e-05,-0.49629276060566296,108+150,2614376.1631177748,1267241.9958329785,2614351,1267211
0,36.3,10.3,,,-0.5500289193318968,108+153,2614328.791997263,1267177.4632338358,2614354,1267209
1,36.3,10.3,14680.064671222895,6.811959091435643e-05,-0.890626873903679,108+153,2614331.9038726054,1267181.3768296062,2614354,1267209
2,36.3,10.3,10828.348800307584,9.235018361909386e-05,-1.3523777919991482,108+153,2614335.015747947,1267185.2904253767,2614354,1267209
3,36.3,10.3,8720.856731400587,0.00011466763310069858,-1.925715957502641,108+153,2614338.1276232894,1267189.2040211475,2614354,1267209
4,36.3,10.3,7743.104072176488,0.00012914717284936514,-2.571451821749467,108+153,2614341.2394986316,1267193.117616918,2614354,1267209
5,36.3,10.3,7709.470479832897,0.00012971059460126179,-3.2200047947557757,108+153,2614344.351373974,1267197.0312126884,2614354,1267209
6,36.3,10.3,8909.976095905477,0.00011223374667183941,-3.781173528114973,108+153,2614347.4632493155,1267200.944808459,2614354,1267209
7,36.3,10.3,13067.966931319985,7.652299743759688e-05,-4.163788515302957,108+153,2614350.5751246577,1267204.8584042296,2614354,1267209
8,36.3,10.3,36776.52423871558,2.7191259117066712e-05,-4.299744810888291,108+153,2614353.687,1267208.772,2614354,1267209
9,36.3,10.3,36776.52423871558,2.7191259117066712e-05,-4.163788515302957,108+153,2614356.798875342,1267212.6855957706,2614354,1267209
10,36.3,10.3,13067.966931319985,7.652299743759688e-05,-3.781173528114973,108+153,2614359.9107506843,1267216.5991915413,2614354,1267209
11,36.3,10.3,8909.976095905477,0.00011223374667183941,-3.2200047947557757,108+153,2614363.022626026,1267220.5127873118,2614354,1267209
12,36.3,10.3,7709.470479832897,0.00012971059460126179,-2.571451821749467,108+153,2614366.1345013683,1267224.4263830823,2614354,1267209
13,36.3,10.3,7743.104072176488,0.00012914717284936514,-1.925715957502641,108+153,2614369.2463767105,1267228.3399788528,2614354,1267209
14,36.3,10.3,8720.856731400587,0.00011466763310069858,-1.3523777919991482,108+153,2614372.3582520527,1267232.2535746235,2614354,1267209
15,36.3,10.3,10828.348800307584,9.235018361909386e-05,-0.890626873903679,108+153,2614375.4701273944,1267236.167170394,2614354,1267209
16,36.3,10.3,14680.064671222895,6.811959091435643e-05,-0.5500289193318968,108+153,2614378.5820027366,1267240.0807661645,2614354,1267209
0,36.3,10.2,,,-0.547906950794032,108+156,2614331.0504499893,1267175.6676463871,2614356,1267207
1,36.3,10.2,14702.074157594823,6.801761365646617e-05,-0.8879950190763628,108+156,2614334.1735187406,1267179.5723155886,2614356,1267207
2,36.3,10.2,10835.515263578283,9.228910445646527e-05,-1.3494405413586892,108+156,2614337.296587492,1267183.4769847903,2614356,1267207
3,36.3,10.2,8720.373408207759,0.00011467398850819663,-1.9228104838996722,108+156,2614340.419656243,1267187.381653992,2614356,1267207
4,36.3,10.2,7738.049963555697,0.00012923152534679316,-2.568968110633638,108+156,2614343.5427249945,1267191.2863231935,2614356,1267207
5,36.3,10.2,7700.756446776053,0.00012985737270247694,-3.218254974146023,108+156,2614346.665793746,1267195.1909923952,2614356,1267207
6,36.3,10.2,8896.715086021426,0.00011240103682438997,-3.7802601582679727,108+156,2614349.7888624975,1267199.0956615969,2614356,1267207
7,36.3,10.2,13045.39924907895,7.665537718752483e-05,-4.163537044205597,108+156,2614352.911931249,1267203.0003307983,2614356,1267207
8,36.3,10.2,36708.62625365504,2.7241553336538467e-05,-4.299744810888289,108+156,2614356.035,1267206.905,2614356,1267207
9,36.3,10.2,36708.62625365504,2.7241553336538467e-05,-4.163537044205597,108+156,2614359.1580687515,1267210.8096692017,2614356,1267207
10,36.3,10.2,13045.39924907895,7.665537718752483e-05,-3.7802601582679727,108+156,2614362.2811375028,1267214.7143384032,2614356,1267207
11,36.3,10.2,8896.715086021426,0.00011240103682438997,-3.218254974146023,108+156,2614365.4042062545,1267218.619007605,2614356,1267207
12,36.3,10.2,7700.756446776053,0.00012985737270247694,-2.568968110633638,108+156,2614368.527275006,1267222.5236768066,2614356,1267207
13,36.3,10.2,7738.049963555697,0.00012923152534679316,-1.9228104838996722,108+156,2614371.650343757,1267226.428346008,2614356,1267207
14,36.3,10.2,8720.373408207759,0.00011467398850819663,-1.3494405413586892,108+156,2614374.7734125084,1267230.3330152098,2614356,1267207
15,36.3,10.2,10835.515263578283,9.228910445646527e-05,-0.8879950190763628,108+156,2614377.8964812597,1267234.2376844115,2614356,1267207
16,36.3,10.2,14702.074157594823,6.801761365646617e-05,-0.547906950794032,108+156,2614381.019550011,1267238.142353613,2614356,1267207
0,36.2,10.2,,,-0.5436697257980141,108+159,2614333.3268404547,1267173.847039292,2614358,1267205
1,36.2,10.2,14746.533082882892,6.7812549185595e-05,-0.8827324717259891,108+159,2614336.458235398,1267177.7450343806,2614358,1267205
2,36.2,10.2,10850.036853830128,9.216558556176646e-05,-1.3435603995348213,108+159,2614339.589630341,1267181.643029469,2614358,1267205
3,36.2,10.2,8719.494399539166,0.00011468554874613499,-1.9169881432654963,108+159,2614342.7210252844,1267185.5410245575,2614358,1267205
4,36.2,10.2,7727.990378163415,0.00012939974703199018,-2.5639868784254474,108+159,2614345.852420227,1267189.439019646,2614358,1267205
5,36.2,10.2,7683.365521023697,0.00013015129857661185,-3.2147433713085065,108+159,2614348.9838151704,1267193.3370147345,2614358,1267205
6,36.2,10.2,8870.234261509986,0.000112736594155042,-3.7784263420837165,108+159,2614352.1152101136,1267197.235009823,2614358,1267205
7,36.2,10.2,13000.328227527747,7.692113479739184e-05,-4.163032016070676,108+159,2614355.246605057,1267201.1330049115,2614358,1267205
8,36.2,10.2,36573.021615646125,2.7342558963522854e-05,-4.29974481088829,108+159,2614358.378,1267205.031,2614358,1267205
9,36.2,10.2,36573.021615646125,2.7342558963522854e-05,-4.163032016070676,108+159,2614361.5093949432,1267208.9289950884,2614358,1267205
10,36.2,10.2,13000.328227527747,7.692113479739184e-05,-3.7784263420837165,108+159,2614364.6407898865,1267212.826990177,2614358,1267205
11,36.2,10.2,8870.234261509986,0.000112736594155042,-3.2147433713085065,108+159,2614367.7721848297,1267216.7249852654,2614358,1267205
12,36.2,10.2,7683.365521023697,0.00013015129857661185,-2.5639868784254474,108+159,2614370.903579773,1267220.622980354,2614358,1267205
13,36.2,10.2,7727.990378163415,0.00012939974703199018,-1.9169881432654963,108+159,2614374.0349747157,1267224.5209754424,2614358,1267205
14,36.2,10.2,8719.494399539166,0.00011468554874613499,-1.3435603995348213,108+159,2614377.166369659,1267228.4189705309,2614358,1267205
15,36.2,10.2,10850.036853830128,9.216558556176646e-05,-0.8827324717259891,108+159,2614380.297764602,1267232.3169656193,2614358,1267205
16,36.2,10.2,14746.533082882892,6.7812549185595e-05,-0.5436697257980141,108+159,2614383.4291595453,1267236.2149607078,2614358,1267205
0,36.0,10.1,,,-0.5303296525443418,108+162,2614335.5847571045,1267172.033350173,2614361,1267203
1,36.0,10.1,14891.081437859482,6.715428991326133e-05,-0.8661011021106485,108+162,2614338.7262874665,1267175.9231814013,2614361,1267203
2,36.0,10.1,10897.647939406215,9.176292036228943e-05,-1.3249157039220956,108+162,2614341.8678178284,1267179.8130126297,2614361,1267203
3,36.0,10.1,8717.4946438016,0.00011471185711723151,-1.898474989508253,108+162,2614345.0093481904,1267183.7028438582,2614361,1267203
4,36.0,10.1,7696.607540436575,0.00012992737316358955,-2.548111855326201,108+162,2614348.150878552,1267187.5926750866,2614361,1267203
5,36.0,10.1,7628.693886632089,0.00013108403808839673,-3.203532045768185,108+162,2614351.292408914,1267191.482506315,2614361,1267203
6,36.0,10.1,8786.850516534378,0.00011380641995881024,-3.7725641455622356,108+162,2614354.433939276,1267195.3723375432,2614361,1267203
7,36.0,10.1,12858.355853607856,7.777044059014866e-05,-4.161416348512979,108+162,2614357.5754696378,1267199.2621687716,2614361,1267203
8,36.0,10.1,36145.851071734614,2.7665692475061996e-05,-4.299744810888289,108+162,2614360.7169999997,1267203.152,2614361,1267203
9,36.0,10.1,36145.851071734614,2.7665692475061996e-05,-4.161416348512979,108+162,2614363.8585303617,1267207.0418312284,2614361,1267203
10,36.0,10.1,12858.355853607856,7.777044059014866e-05,-3.7725641455622356,108+162,2614367.0000607236,1267210.9316624568,2614361,1267203
11,36.0,10.1,8786.850516534378,0.00011380641995881024,-3.203532045768185,108+162,2614370.1415910856,1267214.821493685,2614361,1267203
12,36.0,10.1,7628.693886632089,0.00013108403808839673,-2.548111855326201,108+162,2614373.2831214475,1267218.7113249134,2614361,1267203
13,36.0,10.1,7696.607540436575,0.00012992737316358955,-1.898474989508253,108+162,2614376.424651809,1267222.6011561418,2614361,1267203
14,36.0,10.1,8717.4946438016,0.00011471185711723151,-1.3249157039220956,108+162,2614379.566182171,1267226.4909873703,2614361,1267203
15,36.0,10.1,10897.647939406215,9.176292036228943e-05,-0.8661011021106485,108+162,2614382.707712533,1267230.3808185987,2614361,1267203
16,36.0,10.1,14891.081437859482,6.715428991326133e-05,-0.5303296525443418,108+162,2614385.849242895,1267234.270649827,2614361,1267203
0,35.9,10.0,,,-0.5260260589553238,108+165,2614337.837837554,1267170.213877138,2614363,1267201
1,35.9,10.0,14939.250072912175,6.693776428665576e-05,-0.8607148803886027,108+165,2614340.98948286,1267174.0955174956,2614363,1267201
2,35.9,10.0,10913.64056992112,9.162845281491872e-05,-1.3188571444631962,108+165,2614344.1411281656,1267177.9771578535,2614363,1267201
3,35.9,10.0,8717.104937823697,0.00011471698541346905,-1.8924420715305414,108+165,2614347.292773471,1267181.8587982112,2614363,1267201
4,35.9,10.0,7686.577836657041,0.0001300969067445115,-2.5429266052530988,108+165,2614350.4444187772,1267185.740438569,2614363,1267201
5,35.9,10.0,7611.081354549861,0.00013138737498873346,-3.1998634801967665,108+165,2614353.596064083,1267189.6220789268,2614363,1267201
6,35.9,10.0,8759.943066405462,0.00011415599307203466,-3.7706434455569395,108+165,2614356.7477093884,1267193.5037192844,2614363,1267201
7,35.9,10.0,12812.525249874745,7.804862667566458e-05,-4.160886578935263,108+165,2614359.8993546944,1267197.3853596423,2614363,1267201
8,35.9,10.0,36007.948032144144,2.7771646390605323e-05,-4.299744810888289,108+165,2614363.051,1267201.267,2614363,1267201
9,35.9,10.0,36007.948032144144,2.7771646390605323e-05,-4.160886578935263,108+165,2614366.2026453055,1267205.1486403577,2614363,1267201
10,35.9,10.0,12812.525249874745,7.804862667566458e-05,-3.7706434455569395,108+165,2614369.3542906116,1267209.0302807156,2614363,1267201
11,35.9,10.0,8759.943066405462,0.00011415599307203466,-3.1998634801967665,108+165,2614372.505935917,1267212.9119210732,2614363,1267201
12,35.9,10.0,7611.081354549861,0.00013138737498873346,-2.5429266052530988,108+165,2614375.6575812227,1267216.7935614309,2614363,1267201
13,35.9,10.0,7686.577836657041,0.0001300969067445115,-1.8924420715305414,108+165,2614378.8092265287,1267220.6752017888,2614363,1267201
14,35.9,10.0,8717.104937823697,0.00011471698541346905,-1.3188571444631962,108+165,2614381.9608718343,1267224.5568421464,2614363,1267201
15,35.9,10.0,10913.64056992112,9.162845281491872e-05,-0.8607148803886027,108+165,2614385.11251714,1267228.4384825043,2614363,1267201
16,35.9,10.0,14939.250072912175,6.693776428665576e-05,-0.5260260589553238,108+165,2614388.264162446,1267232.320122862,2614363,1267201
0,35.5,9.9,,,-0.505231245527927,108+168,2614340.094088025,1267168.3820867976,2614365,1267199
1,35.5,9.9,15183.26126283438,6.586200307622989e-05,-0.8345412609090764,108+168,2614343.254827022,1267172.2563259478,2614365,1267199
2,35.5,9.9,10995.527972710193,9.094606484398936e-05,-1.2892715851290233,108+168,2614346.415566019,1267176.130565098,2614365,1267199
3,35.5,9.9,8717.066525042961,0.00011471749092738186,-1.8628590397659324,108+168,2614349.5763050155,1267180.0048042485,2614365,1267199
4,35.5,9.9,7638.7835015060145,0.00013091089697762036,-2.5174135246540343,108+168,2614352.7370440126,1267183.8790433987,2614365,1267199
5,35.5,9.9,7526.135560719431,0.00013287031464317777,-3.1817650978699232,108+168,2614355.8977830093,1267187.753282549,2614365,1267199
6,35.5,9.9,8629.842105691381,0.00011587697523926886,-3.7611499740662673,108+168,2614359.058522006,1267191.6275216993,2614365,1267199
7,35.5,9.9,12590.807146170688,7.942302573541804e-05,-4.158265102743358,108+168,2614362.219261003,1267195.5017608497,2614365,1267199
8,35.5,9.9,35340.75709908859,2.8295941628986473e-05,-4.29974481088829,108+168,2614365.38,1267199.376,2614365,1267199
9,35.5,9.9,35340.75709908859,2.8295941628986473e-05,-4.158265102743358,108+168,2614368.5407389966,1267203.2502391501,2614365,1267199
10,35.5,9.9,12590.807146170688,7.942302573541804e-05,-3.7611499740662673,108+168,2614371.7014779937,1267207.1244783006,2614365,1267199
11,35.5,9.9,8629.842105691381,0.00011587697523926886,-3.1817650978699232,108+168,2614374.8622169904,1267210.9987174508,2614365,1267199
12,35.5,9.9,7526.135560719431,0.00013287031464317777,-2.5174135246540343,108+168,2614378.022955987,1267214.8729566012,2614365,1267199
13,35.5,9.9,7638.7835015060145,0.00013091089697762036,-1.8628590397659324,108+168,2614381.1836949843,1267218.7471957514,2614365,1267199
14,35.5,9.9,8717.066525042961,0.00011471749092738186,-1.2892715851290233,108+168,2614384.344433981,1267222.6214349018,2614365,1267199
15,35.5,9.9,10995.527972710193,9.094606484398936e-05,-0.8345412609090764,108+168,2614387.5051729777,1267226.495674052,2614365,1267199
16,35.5,9.9,15183.26126283438,6.586200307622989e-05,-0.505231245527927,108+168,2614390.665911975,1267230.3699132022,2614365,1267199
0,35.4,9.6,,,-0.5008334757486388,108+171,2614342.3360342444,1267166.5532104247,2614368,1267197
1,35.4,9.6,15237.379687956145,6.562808176201155e-05,-0.8289738845586966,108+171,2614345.507029964,1267170.4190591215,2614368,1267197
2,35.4,9.6,11013.870470972766,9.07946032809734e-05,-1.2829469009635637,108+171,2614348.6780256834,1267174.2849078185,2614368,1267197
3,35.4,9.6,8717.465562603624,0.00011471223979247157,-1.8565080999259216,108+171,2614351.8490214027,1267178.1507565153,2614368,1267197
4,35.4,9.6,7628.821059617096,0.00013108185290823846,-2.5119173644671138,108+171,2614355.0200171224,1267182.0166052124,2614368,1267197
5,35.4,9.6,7508.201993521538,0.00013318767940218596,-3.177855761478044,108+171,2614358.1910128416,1267185.8824539091,2614368,1267197
6,35.4,9.6,8602.303852670602,0.00011624792812794539,-3.7590954021177705,108+171,2614361.362008561,1267189.7483026062,2614368,1267197
7,35.4,9.6,12543.849878373549,7.972034181659557e-05,-4.157697111200749,108+171,2614364.5330042806,1267193.614151303,2614368,1267197
8,35.4,9.6,35199.44364462334,2.8409539937508317e-05,-4.29974481088829,108+171,2614367.704,1267197.48,2614368,1267197
9,35.4,9.6,35199.44364462334,2.8409539937508317e-05,-4.157697111200749,108+171,2614370.874995719,1267201.345848697,2614368,1267197
10,35.4,9.6,12543.849878373549,7.972034181659557e-05,-3.7590954021177705,108+171,2614374.045991439,1267205.2116973938,2614368,1267197
11,35.4,9.6,8602.303852670602,0.00011624792812794539,-3.177855761478044,108+171,2614377.216987158,1267209.0775460908,2614368,1267197
12,35.4,9.6,7508.201993521538,0.00013318767940218596,-2.5119173644671138,108+171,2614380.3879828774,1267212.9433947876,2614368,1267197
13,35.4,9.6,7628.821059617096,0.00013108185290823846,-1.8565080999259216,108+171,2614383.558978597,1267216.8092434846,2614368,1267197
14,35.4,9.6,8717.465562603624,0.00011471223979247157,-1.2829469009635637,108+171,2614386.7299743164,1267220.6750921814,2614368,1267197
15,35.4,9.6,11013.870470972766,9.07946032809734e-05,-0.8289738845586966,108+171,2614389.9009700357,1267224.5409408784,2614368,1267197
16,35.4,9.6,15237.379687956145,6.562808176201155e-05,-0.5008334757486388,108+171,2614393.0719657554,1267228.4067895752,2614368,1267197
0,35.2,9.5,,,-0.49073736785385846,108+174,2614344.577015256,1267164.715195655,2614370,1267196
1,35.2,9.5,15365.150933121617,6.508234148513098e-05,-0.8161490752795134,108+174,2614347.7578883492,1267168.572921198,2614370,1267196
2,35.2,9.5,11057.41064191344,9.043708625683761e-05,-1.2683345065637015,108+174,2614350.938761442,1267172.4306467413,2614370,1267196
3,35.2,9.5,8718.945809421975,0.00011469276468255686,-1.8417983299764857,108+174,2614354.119634535,1267176.2883722843,2614370,1267196
4,35.2,9.5,7606.147542697296,0.00013147260086482355,-2.4991613343006036,108+174,2614357.3005076284,1267180.1460978275,2614370,1267196
5,35.2,9.5,7467.0686736300595,0.00013392136107325466,-3.1687681396668768,108+174,2614360.481380721,1267184.0038233707,2614370,1267196
6,35.2,9.5,8539.041935297088,0.00011710915669196891,-3.7543139231267215,108+174,2614363.6622538143,1267187.8615489139,2614370,1267196
7,35.2,9.5,12435.94140042168,8.04120868538422e-05,-4.156374357395932,108+174,2614366.843126907,1267191.7192744568,2614370,1267196
8,35.2,9.5,34874.6891580874,2.8674090698471537e-05,-4.29974481088829,108+174,2614370.024,1267195.577,2614370,1267196
9,35.2,9.5,34874.6891580874,2.8674090698471537e-05,-4.156374357395932,108+174,2614373.2048730934,1267199.4347255433,2614370,1267196
10,35.2,9.5,12435.94140042168,8.04120868538422e-05,-3.7543139231267215,108+174,2614376.385746186,1267203.2924510862,2614370,1267196
11,35.2,9.5,8539.041935297088,0.00011710915669196891,-3.1687681396668768,108+174,2614379.5666192793,1267207.1501766294,2614370,1267196
12,35.2,9.5,7467.0686736300595,0.00013392136107325466,-2.4991613343006036,108+174,2614382.747492372,1267211.0079021726,2614370,1267196
13,35.2,9.5,7606.147542697296,0.00013147260086482355,-1.8417983299764857,108+174,2614385.9283654653,1267214.8656277158,2614370,1267196
14,35.2,9.5,8718.945809421975,0.00011469276468255686,-1.2683345065637015,108+174,2614389.1092385584,1267218.7233532588,2614370,1267196
15,35.2,9.5,11057.41064191344,9.043708625683761e-05,-0.8161490752795134,108+174,2614392.290111651,1267222.581078802,2614370,1267196
16,35.2,9.5,15365.150933121617,6.508234148513098e-05,-0.49073736785385846,108+174,2614395.4709847444,1267226.4388043452,2614370,1267196
0,35.2,9.4,,,-0.4898133427827828,108+177,2614346.8238349897,1267162.8627119432,2614372,1267194
1,35.2,9.4,15377.097354780557,6.50317792056582e-05,-0.8149722388110738,108+177,2614350.013105616,1267166.7134979502,2614372,1267194
2,35.2,9.4,11061.497628975785,9.040367168551233e-05,-1.2669905972386355,108+177,2614353.2023762423,1267170.5642839575,2614372,1267194
3,35.2,9.4,8719.121399416239,0.00011469045494273675,-1.8404428719523191,108+177,2614356.3916468685,1267174.4150699645,2614372,1267194
4,35.2,9.4,7604.086333609128,0.00013150823861377307,-2.4979840650211846,108+177,2614359.580917495,1267178.2658559715,2614372,1267194
5,35.2,9.4,7463.306518178588,0.0001339888690842687,-3.167928410442528,108+177,2614362.770188121,1267182.1166419787,2614372,1267194
6,35.2,9.4,8533.248830666747,0.00011718866047902002,-3.753871712837628,108+177,2614365.9594587474,1267185.9674279857,2614372,1267194
7,35.2,9.4,12426.057280437533,8.047604943639766e-05,-4.156251960019617,108+177,2614369.1487293737,1267189.818213993,2614372,1267194
8,35.2,9.4,34844.94154050966,2.8698570173734705e-05,-4.29974481088829,108+177,2614372.338,1267193.669,2614372,1267194
9,35.2,9.4,34844.94154050966,2.8698570173734705e-05,-4.156251960019617,108+177,2614375.5272706263,1267197.519786007,2614372,1267194
10,35.2,9.4,12426.057280437533,8.047604943639766e-05,-3.753871712837628,108+177,2614378.7165412526,1267201.3705720142,2614372,1267194
11,35.2,9.4,8533.248830666747,0.00011718866047902002,-3.167928410442528,108+177,2614381.905811879,1267205.2213580213,2614372,1267194
12,35.2,9.4,7463.306518178588,0.0001339888690842687,-2.4979840650211846,108+177,2614385.095082505,1267209.0721440285,2614372,1267194
13,35.2,9.4,7604.086333609128,0.00013150823861377307,-1.8404428719523191,108+177,2614388.2843531314,1267212.9229300355,2614372,1267194
14,35.2,9.4,8719.121399416239,0.00011469045494273675,-1.2669905972386355,108+177,2614391.4736237577,1267216.7737160425,2614372,1267194
15,35.2,9.4,11061.497628975785,9.040367168551233e-05,-0.8149722388110738,108+177,2614394.662894384,1267220.6245020498,2614372,1267194
16,35.2,9.4,15377.097354780557,6.50317792056582e-05,-0.4898133427827828,108+177,2614397.8521650103,1267224.4752880568,2614372,1267194
0,35.1,9.3,,,-0.48530367491388693,108+180,2614349.048182182,1267161.0206848613,2614375,1267192
1,35.1,9.3,15436.025941814034,6.478351382470406e-05,-0.8092212440374073,108+180,2614352.2482844093,1267164.8624742536,2614375,1267192
2,35.1,9.3,11081.695913658781,9.02388955437269e-05,-1.2604157217560419,108+180,2614355.4483866366,1267168.704263646,2614375,1267192
3,35.1,9.3,8720.077035815711,0.00011467788597425572,-1.8338051516273204,108+180,2614358.648488864,1267172.5460530382,2614375,1267192
4,35.1,9.3,7594.060694045939,0.0001316818551086959,-2.4922144271708,108+180,2614361.848591091,1267176.3878424307,2614375,1267192
5,35.1,9.3,7444.95116420621,0.0001343192155252534,-3.163810504797067,108+180,2614365.0486933184,1267180.229631823,2614375,1267192
6,35.1,9.3,8504.967371919167,0.00011757834642631293,-3.7517022369286317,108+180,2614368.2487955457,1267184.0714212153,2614375,1267192
7,35.1,9.3,12377.797502003017,8.078981739991922e-05,-4.155651323928228,108+180,2614371.448897773,1267187.9132106076,2614375,1267192
8,35.1,9.3,34699.69465993879,2.8818697392012266e-05,-4.299744810888289,108+180,2614374.649,1267191.755,2614375,1267192
9,35.1,9.3,34699.69465993879,2.8818697392012266e-05,-4.155651323928228,108+180,2614377.8491022275,1267195.5967893922,2614375,1267192
10,35.1,9.3,12377.797502003017,8.078981739991922e-05,-3.7517022369286317,108+180,2614381.0492044548,1267199.4385787845,2614375,1267192
11,35.1,9.3,8504.967371919167,0.00011757834642631293,-3.163810504797067,108+180,2614384.249306682,1267203.2803681768,2614375,1267192
12,35.1,9.3,7444.95116420621,0.0001343192155252534,-2.4922144271708,108+180,2614387.4494089093,1267207.122157569,2614375,1267192
13,35.1,9.3,7594.060694045939,0.0001316818551086959,-1.8338051516273204,108+180,2614390.6495111366,1267210.9639469616,2614375,1267192
14,35.1,9.3,8720.077035815711,0.00011467788597425572,-1.2604157217560419,108+180,2614393.849613364,1267214.8057363539,2614375,1267192
15,35.1,9.3,11081.695913658781,9.02388955437269e-05,-0.8092212440374073,108+180,2614397.049715591,1267218.6475257461,2614375,1267192
16,35.1,9.3,15436.025941814034,6.478351382470406e-05,-0.48530367491388693,108+180,2614400.2498178184,1267222.4893151384,2614375,1267192
0,34.9,9.3,,,-0.4752557419455995,108+183,2614351.3123252694,1267159.1347635672,2614377,1267190
1,34.9,9.3,15571.158969829687,6.422129540502262e-05,-0.7963622189707126,108+183,2614354.517534611,1267162.9722931213,2614377,1267190
2,34.9,9.3,11128.242427506884,8.986144995621154e-05,-1.2456694687517702,108+183,2614357.722743952,1267166.8098226753,2614377,1267190
3,34.9,9.3,8722.808692001503,0.0001146419731659326,-1.8188793345814334,108+183,2614360.9279532935,1267170.6473522296,2614377,1267190
4,34.9,9.3,7571.92867956071,0.0001320667484229415,-2.4792130766961407,108+183,2614364.133162635,1267174.4848817836,2614377,1267190
5,34.9,9.3,7404.086129256722,0.000135060557446593,-3.154515863929106,108+183,2614367.3383719763,1267178.3224113376,2614377,1267190
6,34.9,9.3,8441.89876361314,0.00011845676286835724,-3.746799678270892,108+183,2614370.543581317,1267182.1599408917,2614377,1267190
7,34.9,9.3,12270.138148894875,8.149867490204796e-05,-4.1542930527811315,108+183,2614373.7487906585,1267185.997470446,2614377,1267190
8,34.9,9.3,34375.65874120522,2.9090351621431642e-05,-4.29974481088829,108+183,2614376.954,1267189.835,2614377,1267190
9,34.9,9.3,34375.65874120522,2.9090351621431642e-05,-4.1542930527811315,108+183,2614380.1592093413,1267193.672529554,2614377,1267190
10,34.9,9.3,12270.138148894875,8.149867490204796e-05,-3.746799678270892,108+183,2614383.3644186826,1267197.5100591083,2614377,1267190
11,34.9,9.3,8441.89876361314,0.00011845676286835724,-3.154515863929106,108+183,2614386.5696280235,1267201.3475886623,2614377,1267190
12,34.9,9.3,7404.086129256722,0.000135060557446593,-2.4792130766961407,108+183,2614389.774837365,1267205.1851182163,2614377,1267190
13,34.9,9.3,7571.92867956071,0.0001320667484229415,-1.8188793345814334,108+183,2614392.9800467063,1267209.0226477704,2614377,1267190
14,34.9,9.3,8722.808692001503,0.0001146419731659326,-1.2456694687517702,108+183,2614396.1852560476,1267212.8601773246,2614377,1267190
15,34.9,9.3,11128.242427506884,8.986144995621154e-05,-0.7963622189707126,108+183,2614399.390465389,1267216.6977068787,2614377,1267190
16,34.9,9.3,15571.158969829687,6.422129540502262e-05,-0.4752557419455995,108+183,2614402.5956747304,1267220.5352364327,2614377,1267190
0,34.9,9.2,,,-0.47489993591178115,108+183.23,2614348.0979630523,1267162.1718078456,2614377,1267190
1,34.9,9.2,15576.043884375316,6.420115450516435e-05,-0.7959057084376029,108+183.23,2614351.726967671,1267165.611331865,2614377,1267190
2,34.9,9.2,11129.930713139533,8.984781898232679e-05,-1.245144803349237,108+183.23,2614355.355972289,1267169.0508558843,2614377,1267190
3,34.9,9.2,8722.921003269663,0.00011464049710242295,-1.8183472888613517,108+183.23,2614358.9849769077,1267172.4903799037,2614377,1267190
4,34.9,9.2,7571.150253298937,0.0001320803268386168,-2.4787489230544355,108+183.23,2614362.6139815263,1267175.9299039228,2614377,1267190
5,34.9,9.2,7402.639837854125,0.0001350869449147589,-3.1541836476282303,108+183.23,2614366.2429861445,1267179.3694279422,2614377,1267190
