,Station,Easting,Northing,Elevation,DTM,RockSurface,StationReal,RockCover,WBScode,WorkType,ExcavationType,ProfileType,SectionArea,Description,Unit,BoreClass,SupportClass,DisposalClass,StationInterval,ExcavationVolume,DisposalVolume
0,204+874.1,2612071.548,1269294.122,270.962,253.524,236.0,204874.1,-34.96199999999999,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.899818870553513,NaN,NaN
1,204+875,2612072.229,1269294.71,270.975,253.524,236.0,204875.0,-34.97500000000002,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000272492828591,NaN,NaN
2,204+880,2612076.083,1269297.895,271.047,253.16,236.0,204880.0,-35.047000000000025,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000597064364684,NaN,NaN
3,204+885,2612080.052,1269300.936,271.12,252.934,235.815,204885.0,-35.30500000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000708849675966,NaN,NaN
4,204+890,2612084.131,1269303.828,271.192,252.934,235.815,204890.0,-35.37700000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.999657388319301,NaN,NaN
5,204+895,2612088.313,1269306.567,271.265,252.574,235.815,204895.0,-35.44999999999999,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.00040338362476,NaN,NaN
6,204+900,2612092.594,1269309.15,271.337,252.013,235.707,204900.0,-35.629999999999995,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000813333794785,NaN,NaN
7,204+905,2612096.968,1269311.573,271.41,251.805,235.707,204905.0,-35.70300000000003,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.999546479672018,NaN,NaN
8,204+910,2612101.427,1269313.833,271.482,251.631,235.707,204910.0,-35.775000000000034,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.0010844820693015,NaN,NaN
9,204+915,2612105.968,1269315.927,271.555,251.149,235.707,204915.0,-35.84800000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.999595583744191,NaN,NaN
10,204+920,2612110.582,1269317.851,271.627,251.157,235.707,204920.0,-35.920000000000016,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.999946199747602,NaN,NaN
11,204+925,2612115.264,1269319.604,271.7,251.114,236.0,204925.0,-35.69999999999999,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,2.647191719721912,NaN,NaN
15,204+927.637,2612117.768,1269320.462,271.738,250.696,236.0,204927.637,-35.738,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.0,NaN,NaN
14,204+927.637,2612117.768,1269320.462,271.738,250.696,236.0,204927.637,-35.738,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.0,NaN,NaN
13,204+927.637,2612117.768,1269320.462,271.738,250.696,236.0,204927.637,-35.738,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.0,NaN,NaN
12,204+927.637,2612117.768,1269320.462,271.738,250.696,236.0,204927.637,-35.738,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.0,NaN,NaN
16,204+927.647,2612117.768,1269320.462,271.738,250.696,236.0,204927.647,-35.738,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.0,NaN,NaN
17,204+927.647,2612117.768,1269320.462,271.738,250.696,236.0,204927.647,-35.738,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.0,NaN,NaN
18,204+927.647,2612117.768,1269320.462,271.738,250.696,236.0,204927.647,-35.738,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.0,NaN,NaN
19,204+927.647,2612117.768,1269320.462,271.738,250.696,236.0,204927.647,-35.738,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,2.353408166633134,NaN,NaN
20,204+930,2612120.008,1269321.183,271.771,250.666,236.0,204930.0,-35.771000000000015,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.0002905916476745,NaN,NaN
21,204+935,2612124.807,1269322.586,271.835,250.666,236.0,204935.0,-35.83499999999998,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000430481280698,NaN,NaN
22,204+940,2612129.655,1269323.81,271.89,250.637,236.0,204940.0,-35.889999999999986,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.999637087236401,NaN,NaN
23,204+945,2612134.544,1269324.855,271.935,250.638,235.707,204945.0,-36.22800000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.99918403309713,NaN,NaN
24,204+950,2612139.468,1269325.718,271.971,248.991,235.707,204950.0,-36.26400000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000666055530153,NaN,NaN
25,204+955,2612144.422,1269326.399,271.999,249.589,235.707,204955.0,-36.29200000000003,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.999795795920144,NaN,NaN
26,204+960,2612149.397,1269326.896,272.017,250.456,235.707,204960.0,-36.31,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.99887967454738,NaN,NaN
27,204+965,2612154.386,1269327.21,272.026,250.596,235.707,204965.0,-36.31900000000002,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.999664488879905,NaN,NaN
28,204+970,2612159.384,1269327.339,272.026,250.735,235.667,204970.0,-36.35900000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000310590352647,NaN,NaN
29,204+975,2612164.384,1269327.284,272.017,250.795,235.667,204975.0,-36.349999999999994,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.999844097513579,NaN,NaN
30,204+980,2612169.378,1269327.043,271.999,250.881,235.667,204980.0,-36.33200000000002,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000088399072455,NaN,NaN
31,204+985,2612174.36,1269326.619,271.971,250.954,235.667,204985.0,-36.304,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.999240342581331,NaN,NaN
32,204+990,2612179.322,1269326.011,271.935,250.981,236.0,204990.0,-35.935,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000167497108539,NaN,NaN
33,204+995,2612184.259,1269325.22,271.89,251.008,236.0,204995.0,-35.889999999999986,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.999896999033716,NaN,NaN
34,205+000,2612189.163,1269324.247,271.835,251.137,236.0,205000.0,-35.83499999999998,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000172996756143,NaN,NaN
35,205+005,2612194.028,1269323.094,271.771,251.031,236.0,205005.0,-35.771000000000015,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000231394758032,NaN,NaN
36,205+010,2612198.847,1269321.762,271.698,251.037,236.0,205010.0,-35.69799999999998,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.026819464457898,NaN,NaN
37,205+014.027,2612202.69,1269320.561,271.633,251.048,236.0,205014.027,-35.63299999999998,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.9741129298953577,NaN,NaN
38,205+015,2612203.614,1269320.253,271.617,251.048,236.0,205015.0,-35.61700000000002,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000266892981548,NaN,NaN
39,205+020,2612208.322,1269318.571,271.526,254.267,235.5,205020.0,-36.02600000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.000494475453723,NaN,NaN
40,205+025,2612212.969,1269316.727,271.426,254.397,235.5,205025.0,-35.92599999999999,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.001715705413106,NaN,NaN
41,205+030,2612217.553,1269314.729,271.316,254.26,236.0,205030.0,-35.315999999999974,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.0010127975918035,NaN,NaN
42,205+035,2612222.071,1269312.588,271.198,254.191,236.0,205035.0,-35.19799999999998,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.001186559417108,NaN,NaN
43,205+040,2612226.524,1269310.315,271.071,254.121,236.0,205040.0,-35.071000000000026,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.001891841863014,NaN,NaN
44,205+045,2612230.912,1269307.918,270.934,254.06,236.0,205045.0,-34.934000000000026,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.002311665726483,NaN,NaN
45,205+050,2612235.236,1269305.407,270.789,254.075,236.0,205050.0,-34.78899999999999,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.0015078724007145,NaN,NaN
46,205+055,2612239.496,1269302.791,270.634,249.572,236.0,205055.0,-34.634000000000015,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.002990506012917,NaN,NaN
47,205+060,2612243.697,1269300.079,270.471,251.502,236.0,205060.0,-34.471000000000004,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.015634256831656,NaN,NaN
48,205+065,2612247.85,1269297.272,270.298,249.92,235.5,205065.0,-34.798,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.0,NaN,NaN
49,205+065,2612247.85,1269297.272,270.298,249.92,235.5,205065.0,-34.798,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.0,NaN,NaN
50,205+065,2612247.85,1269297.272,270.298,249.92,235.5,205065.0,-34.798,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.0,NaN,NaN
51,205+065,2612247.85,1269297.272,270.298,249.92,235.5,205065.0,-34.798,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.0009999999999763531,NaN,NaN
52,205+065.013,2612247.85,1269297.272,270.297,249.92,235.5,205065.013,-34.797000000000025,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.0,NaN,NaN
53,205+065.013,2612247.85,1269297.272,270.297,249.92,235.5,205065.013,-34.797000000000025,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.0,NaN,NaN
54,205+065.013,2612247.85,1269297.272,270.297,249.92,235.5,205065.013,-34.797000000000025,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.0,NaN,NaN
55,205+065.013,2612247.85,1269297.272,270.297,249.92,235.5,205065.013,-34.797000000000025,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.990873570947967,NaN,NaN
56,205+070,2612251.927,1269294.399,270.116,250.242,235.5,205070.0,-34.615999999999985,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.00351936129833,NaN,NaN
57,205+075,2612255.958,1269291.441,269.925,250.5,235.5,205075.0,-34.42500000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.003594108142628,NaN,NaN
58,205+080,2612259.931,1269288.406,269.725,251.71,236.0,205080.0,-33.72500000000002,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.004340615853472,NaN,NaN
59,205+085,2612263.846,1269285.296,269.515,250.856,236.0,205085.0,-33.514999999999986,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.00514095726576,NaN,NaN
60,205+090,2612267.7,1269282.11,269.297,251.585,236.0,205090.0,-33.297000000000025,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.005184711851013,NaN,NaN
61,205+095,2612271.492,1269278.851,269.07,254.116,236.0,205095.0,-33.06999999999999,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.004968931065011,NaN,NaN
62,205+100,2612275.22,1269275.52,268.833,252.088,235.5,205100.0,-33.33300000000003,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.005849078736245,NaN,NaN
63,205+105,2612278.884,1269272.118,268.588,254.087,235.5,205105.0,-33.08800000000002,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.00581841469984,NaN,NaN
64,205+110,2612282.481,1269268.646,268.333,253.978,236.0,205110.0,-32.33300000000003,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.007627981338707,NaN,NaN
65,205+115,2612286.012,1269265.105,268.069,253.626,236.0,205115.0,-32.06900000000002,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.007066406682711,NaN,NaN
66,205+120,2612289.473,1269261.497,267.796,253.968,236.0,205120.0,-31.795999999999992,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.008339445273971,NaN,NaN
67,205+125,2612292.865,1269257.823,267.514,254.098,236.0,205125.0,-31.51400000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.54608698926624,NaN,NaN
68,205+125.545,2612293.23,1269257.418,267.483,254.098,236.0,205125.545,-31.483000000000004,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.462411567824229,NaN,NaN
69,205+130,2612296.185,1269254.084,267.227,254.279,235.5,205130.0,-31.726999999999975,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.007292581791154,NaN,NaN
70,205+135,2612299.432,1269250.283,266.94,254.279,235.5,205135.0,-31.439999999999998,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.007992512147563,NaN,NaN
71,205+140,2612302.606,1269246.42,266.652,254.44,236.0,205140.0,-30.651999999999987,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.009006388174143,NaN,NaN
72,205+145,2612305.706,1269242.496,266.365,254.991,236.0,205145.0,-30.36500000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.007773657113357,NaN,NaN
73,205+150,2612308.729,1269238.514,266.077,256.215,236.0,205150.0,-30.076999999999998,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.007693481240275,NaN,NaN
74,205+155,2612311.674,1269234.474,265.79,257.025,236.0,205155.0,-29.79000000000002,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.008551087686657,NaN,NaN
75,205+160,2612314.542,1269230.378,265.502,257.025,236.0,205160.0,-29.50200000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,2.3578301466761116,NaN,NaN
76,205+162.354,2612315.865,1269228.431,265.367,257.997,236.0,205162.354,-29.36700000000002,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,2.6544455164686913,NaN,NaN
77,205+165,2612317.341,1269226.23,265.215,257.997,236.0,205165.0,-29.214999999999975,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.008641033108223,NaN,NaN
78,205+170,2612320.07,1269222.04,264.927,258.722,236.0,205170.0,-28.92700000000002,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.0085640657714805,NaN,NaN
79,205+175,2612322.727,1269217.804,264.64,260.002,236.143,205175.0,-28.496999999999986,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.007697375054796,NaN,NaN
80,205+180,2612325.319,1269213.529,264.352,262.499,236.143,205180.0,-28.208999999999975,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.0083109926383065,NaN,NaN
81,205+185,2612327.852,1269209.218,264.065,260.798,236.143,205185.0,-27.921999999999997,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.008251790879756,NaN,NaN
82,205+190,2612330.333,1269204.877,263.777,261.985,236.143,205190.0,-27.633999999999986,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.008221540728851,NaN,NaN
83,205+195,2612332.768,1269200.51,263.49,261.985,236.143,205195.0,-27.34700000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.008222239457322,NaN,NaN
84,205+200,2612335.163,1269196.121,263.202,261.635,236.143,205200.0,-27.058999999999997,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.0087710070026725,NaN,NaN
85,205+205,2612337.526,1269191.714,262.915,260.961,236.0,205205.0,-26.91500000000002,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.007618196301824,NaN,NaN
86,205+210,2612339.862,1269187.294,262.627,259.613,236.0,205210.0,-26.62700000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.008032847264907,NaN,NaN
87,205+215,2612342.18,1269182.864,262.34,260.056,236.185,205215.0,-26.154999999999973,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.008286932671185,NaN,NaN
88,205+220,2612344.485,1269178.427,262.052,258.807,236.185,205220.0,-25.86700000000002,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.620500604254376,NaN,NaN
89,205+220.619,2612344.77,1269177.877,262.016,258.807,236.185,205220.619,-25.831000000000017,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.388329294944641,NaN,NaN
90,205+225,2612346.818,1269174.004,261.765,260.319,236.185,205225.0,-25.579999999999984,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.008188195408531,NaN,NaN
91,205+230,2612349.159,1269169.586,261.477,258.867,236.2,205230.0,-25.276999999999987,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.2621354611521717,NaN,NaN
92,205+230.262,2612349.282,1269169.355,261.462,258.867,236.2,205230.262,-25.262,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.7456895176625835,NaN,NaN
93,205+235,2612351.505,1269165.171,261.19,261.307,236.2,205235.0,-24.99000000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.008704523264974,NaN,NaN
94,205+240,2612353.855,1269160.757,260.905,260.734,236.2,205240.0,-24.704999999999984,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.007826474614228,NaN,NaN
95,205+245,2612356.209,1269156.346,260.622,262.279,236.2,205245.0,-24.422000000000025,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.00748130293385,NaN,NaN
96,205+250,2612358.568,1269151.938,260.34,260.702,236.2,205250.0,-24.139999999999986,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.007966853122372,NaN,NaN
97,205+255,2612360.932,1269147.532,260.06,261.462,236.2,205255.0,-23.860000000000014,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.007986022122972,NaN,NaN
98,205+260,2612363.3,1269143.128,259.782,260.729,236.4,205260.0,-23.381999999999977,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.008065195251823,NaN,NaN
99,205+265,2612365.672,1269138.726,259.505,261.974,236.4,205265.0,-23.10499999999999,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.007214994442107,NaN,NaN
100,205+270,2612368.048,1269134.327,259.23,261.465,236.4,205270.0,-22.830000000000013,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006845913327692,NaN,NaN
101,205+275,2612370.429,1269129.931,258.957,262.537,236.4,205275.0,-22.556999999999988,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.008293621572051,NaN,NaN
102,205+280,2612372.815,1269125.536,258.685,262.537,236.4,205280.0,-22.284999999999997,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006983622878584,NaN,NaN
103,205+285,2612375.204,1269121.144,258.415,262.477,236.4,205285.0,-22.015000000000015,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006687328292375,NaN,NaN
104,205+290,2612377.598,1269116.755,258.146,262.532,236.4,205290.0,-21.74600000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.007167462512019,NaN,NaN
105,205+295,2612379.997,1269112.368,257.88,262.057,236.4,205295.0,-21.47999999999999,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.007280599263376,NaN,NaN
106,205+300,2612382.4,1269107.983,257.615,262.476,236.461,205300.0,-21.153999999999996,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006522645553987,NaN,NaN
107,205+305,2612384.807,1269103.601,257.351,262.428,236.586,205305.0,-20.764999999999986,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.007021569867112,NaN,NaN
108,205+310,2612387.219,1269099.221,257.09,262.426,236.586,205310.0,-20.503999999999962,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.007148889029726,NaN,NaN
109,205+315,2612389.635,1269094.843,256.83,262.38,236.586,205315.0,-20.24399999999997,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006406495870383,NaN,NaN
110,205+320,2612392.055,1269090.468,256.571,262.494,236.586,205320.0,-19.985000000000014,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.00692420556794,NaN,NaN
111,205+325,2612394.48,1269086.095,256.315,262.483,236.575,205325.0,-19.74000000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006192764862329,NaN,NaN
112,205+330,2612396.909,1269081.725,256.06,262.541,236.575,205330.0,-19.485000000000014,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006824941978752,NaN,NaN
113,205+335,2612399.343,1269077.357,255.806,262.444,236.575,205335.0,-19.231000000000023,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006003395955532,NaN,NaN
114,205+340,2612401.781,1269072.992,255.555,262.559,236.575,205340.0,-18.980000000000018,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,2.3712836186477064,NaN,NaN
115,205+342.368,2612402.937,1269070.925,255.436,262.559,236.575,205342.368,-18.86100000000002,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.06989992845057931,NaN,NaN
116,205+342.438,2612402.971,1269070.864,255.433,262.559,236.575,205342.438,-18.858000000000004,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,2.5650282652007568,NaN,NaN
117,205+345,2612404.223,1269068.629,255.304,262.539,236.724,205345.0,-18.580000000000013,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006858296256989,NaN,NaN
118,205+350,2612406.67,1269064.268,255.054,262.535,236.724,205350.0,-18.330000000000013,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006202652659882,NaN,NaN
119,205+355,2612409.121,1269059.91,254.804,262.564,236.724,205355.0,-18.080000000000013,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.005551917641409,NaN,NaN
120,205+360,2612411.576,1269055.555,254.554,262.592,236.724,205360.0,-17.830000000000013,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006266972388461,NaN,NaN
121,205+365,2612414.036,1269051.202,254.304,262.61,236.724,205365.0,-17.580000000000013,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006495480969038,NaN,NaN
122,205+370,2612416.5,1269046.851,254.054,262.643,236.778,205370.0,-17.27600000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.005859366719863,NaN,NaN
123,205+375,2612418.968,1269042.503,253.804,262.704,236.778,205375.0,-17.02600000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.0065901572152125,NaN,NaN
124,205+380,2612421.441,1269038.157,253.554,262.725,236.778,205380.0,-16.77600000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.005964242652031,NaN,NaN
125,205+385,2612423.918,1269033.814,253.304,262.682,236.778,205385.0,-16.52600000000001,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,4.867239258384766,NaN,NaN
126,205+389.861,2612426.331,1269029.594,253.061,262.719,236.881,205389.861,-16.180000000000007,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,0.1394668420409482,NaN,NaN
127,205+390,2612426.4,1269029.473,253.054,262.719,236.881,205390.0,-16.173000000000002,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.005468010020835,NaN,NaN
128,205+395,2612428.883,1269025.134,252.804,262.719,236.865,205395.0,-15.938999999999993,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006830933991968,NaN,NaN
129,205+400,2612431.367,1269020.794,252.554,262.72,236.865,205400.0,-15.688999999999993,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006334886997128,NaN,NaN
130,205+405,2612433.85,1269016.454,252.304,262.672,236.865,205405.0,-15.438999999999993,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.005964142684491,NaN,NaN
131,205+410,2612436.334,1269012.115,252.054,262.675,236.865,205410.0,-15.188999999999993,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006334886997128,NaN,NaN
132,205+415,2612438.817,1269007.775,251.804,262.635,236.865,205415.0,-14.938999999999993,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006830933790147,NaN,NaN
133,205+420,2612441.301,1269003.435,251.554,262.653,236.793,205420.0,-14.760999999999996,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.005468010222666,NaN,NaN
134,205+425,2612443.784,1268999.096,251.304,262.556,236.793,205425.0,-14.510999999999996,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006830933790147,NaN,NaN
135,205+430,2612446.268,1268994.756,251.054,262.586,236.854,205430.0,-14.199999999999989,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006334886997128,NaN,NaN
136,205+435,2612448.751,1268990.416,250.804,262.586,236.854,205435.0,-13.949999999999989,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.005964142684491,NaN,NaN
137,205+440,2612451.235,1268986.077,250.554,262.599,236.828,205440.0,-13.725999999999999,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006334886997128,NaN,NaN
138,205+445,2612453.718,1268981.737,250.304,262.552,236.828,205445.0,-13.475999999999999,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.005964142915556,NaN,NaN
139,205+450,2612456.202,1268977.398,250.054,262.638,236.828,205450.0,-13.225999999999999,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006334886997128,NaN,NaN
140,205+455,2612458.685,1268973.058,249.804,262.655,236.828,205455.0,-12.975999999999999,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006830933790147,NaN,NaN
141,205+460,2612461.169,1268968.718,249.554,262.806,236.828,205460.0,-12.725999999999999,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.005468009991671,NaN,NaN
142,205+465,2612463.652,1268964.379,249.304,262.866,236.793,205465.0,-12.510999999999996,1,NaN,NaN,NaN,NaN,highway,m3,NaN,NaN,NaN,5.006830933790147,NaN,NaN
143,205+470,2612466.136,1268960.039,249.054,262.953,236.793,205470.0,-12.260999999999996,111a,UEX,MUL,MUL1,120.0,conventional excavation,m3,NaN,SC5,MC2,5.005468010222666,600.6561612267199,780.8530095947358
